person,imagenum,Male,White,Black
Springsteen,3,0.547564693258,0.945628793284,-1.08765115359
Springsteen,4,0.0156471209923,1.27415583009,-0.875190069891
Van,De,Velde,1.64768238854,-0.724894352863
Van,De,Velde,0.55482795132,-2.54576218908
Weber,1,0.948089234382,2.71262326577,-1.27252831368
Weber,2,1.12663291928,2.60002153694,-1.72274200076
Willis,1,1.27055771594,1.58866283474,-1.0403901975
Colosio,1,-0.219457213677,0.319952462758,-1.50348309285
Junquiera,1,0.0789726445288,-0.508204946974,-0.529536070168
Adams,1,0.202055858399,0.87546791329,-1.52796276372
Chui,1,-0.239593818442,-0.850061203809,-3.20750612785
Cooley,1,1.10567008762,0.244450566925,-1.03348400575
Murray,1,0.313111651281,2.78702926418,-2.04320621911
Thomas,1,0.704370371654,-1.10763127793,-0.28630215892
Young,1,0.200658862534,-1.15119966327,1.02237237897
Carmine,1,1.53725758275,1.51289383245,-0.919894610969
Rodgers,1,1.00534826152,0.840563970294,-1.29191078487
Schulberg,1,0.740327818778,-0.642477022914,-1.08112455337
Ryan,1,0.399689969417,1.3593576153,-1.79552166992
Selig,1,1.01187439006,0.970760434646,-1.76086613159
Selig,2,0.674621503432,-0.0528926566759,-2.12243363922
Selig,3,0.949218307103,0.342714504762,-2.12645591127
Selig,4,0.977738394119,0.627516790939,-1.59360294508
Blount,1,2.03808035253,1.08427725084,-1.53677352115
Ecevit,1,1.54631021003,-0.902584794147,-1.80350250878
Ecevit,2,0.772526985461,0.729328942072,-1.99028358962
Ecevit,3,0.856659640992,-0.439542747135,-2.01286835098
Ecevit,4,0.891453272349,0.340073448357,-1.6247905659
Ecevit,5,1.24625893143,-0.254816270268,-1.04127298648
Ecevit,6,1.03635386561,-0.397035020371,-1.86434026113
A,Zedan,Aljanabi,0.988653885669,-0.842767074918
Davis,1,0.856573075343,1.26453266252,-1.94946905543
Davis,2,0.531190190019,1.46879108045,-2.19397871318
Hargrove,1,2.13110409759,-0.19679864286,-0.634454102869
Scott,1,0.750899923064,-0.992299945897,-0.0888319113323
Scott,2,1.30048802582,-0.33585172468,-0.581747349451
1,-0.104335588887,-0.111860378042,-1.62879690207,-2.11603917402
Blat,1,0.46497747306,0.0541642204781,-2.73490485676
Cheaney,1,1.48236177025,-1.41819727776,1.15618371325
Flockhart,1,-1.90984073889,1.63941191403,-2.37405073755
Flockhart,2,-2.04234783463,0.802028549296,-2.54641232192
Flockhart,3,-1.56288344207,0.787685749454,-1.23555662598
Flockhart,4,-2.24970107818,1.89860160598,-2.68110894915
Flockhart,5,-2.60969267507,2.03316476038,-3.18286970774
Flockhart,6,-2.08278197691,1.92063296707,-2.86336422573
Harrison,1,1.11684844218,-1.22306654947,1.4807092284
Joseph,Coleman,1,-1.10720727408,-1.59364054395
Diaz,1,-1.15765646175,0.625561805394,-1.96558472201
Diaz,2,-0.644765293725,0.675376534334,0.127945410572
Diaz,3,0.504157840154,1.44720303794,-1.34975038515
Diaz,4,-1.03432764409,1.52203196882,-1.17211660594
Diaz,5,-1.67173504757,1.75876705269,-1.29341747039
Diaz,6,-1.65166225192,1.92903126208,-2.62236355178
Parker,Bowles,1,-1.65113562175,0.882460682755
Parker,Bowles,2,-1.24785360181,1.31797680519
Colvin,1,-0.546927740549,1.33662399805,-2.32768962326
Lewis,1,0.0436328123327,-1.62614532506,-0.964267091258
Manheim,1,-0.131895018125,-0.381954639833,-1.21748150711
Sutton,1,0.311715817022,-0.454707213095,-1.36186547267
Beatty,1,-0.365850065978,0.273997692398,-0.574572017315
Bergen,1,-0.802176963555,1.62710064506,-1.45540570224
Bergen,2,-1.55094907729,1.69214178925,-2.17333337277
Bergen,3,-1.44430297115,2.24327919416,-2.42846212639
Kung,1,-1.06932736658,-0.975821421136,-0.888338394184
Kung,2,0.939560462424,-1.80409238049,-2.31310615793
Kung,3,1.23483839407,-1.28801563341,-2.58585731276
Kung,4,1.43249645542,-1.34363907633,-2.53591394469
Lowell,1,-1.05152599973,0.0319903938997,-3.57710488726
Davis,1,-0.625184985397,1.01074530046,-2.75156174899
Lau,Ka-ling,1,-0.677516634867,0.0846229814612
Koch,1,-0.849792723189,0.168757379759,-1.29400595939
Del,Ponte,1,-0.982204891865,1.05768585896
Del,Ponte,2,-0.709239019921,0.966459146037
Del,Ponte,3,-0.868915269637,0.263383126543
Del,Ponte,4,-1.41133993416,1.50660269973
Del,Ponte,5,-1.02174530531,1.88710525187
Gay,Balingit,1,-0.890689128333,-1.20860233916
Gugino,1,-0.2071172659,0.896477407809,-1.82999257444
Moreno,1,-0.674109690924,0.441458684934,-2.47014427809
Myers,1,-1.67628019092,0.804787017872,-3.0649713976
Myers,2,-1.18105252884,1.20404447502,-3.75351871032
Sullivan,1,-0.0973243543152,0.536059708738,-0.707551984019
Tricoli,1,-2.40521938236,0.454497506046,-1.64497871247
Levin,1,0.48552105717,0.726665621287,-1.35105876395
Ancelotti,1,2.63107196531,0.0690256891545,-0.913569520987
Ancelotti,2,1.99036875671,0.676395098457,-1.07446974828
Ancelotti,3,2.82583510377,1.25378730958,-1.63231945965
Azeglio,Ciampi,1,-1.13052824669,1.23915294237
Alberto,1,1.78059832283,-1.46442204222,0.722919864874
Alberto,Parreira,1,-0.829254673269,0.261241121136
Arroyo,1,1.71879786532,1.71012670312,-2.56184897009
Barra,1,1.70250490524,0.266530182757,-1.83229477511
Barragan,1,0.948420329728,-0.211662333577,-1.32137560688
Beltran,1,1.45550595875,0.174165450547,-1.17513871319
Bianchi,1,1.92738958265,0.296473818664,-1.45374185268
Bianchi,2,1.97455985174,1.0935317577,-1.66966871717
De,Abreu,1,-1.35398886925,0.101279302198
Fasciolo,1,1.25739853911,1.7018976856,-1.88321231336
Ghosn,1,2.43491380469,0.252991437093,-2.23529905164
Ghosn,2,2.22239331453,-0.867021742078,-2.78428993774
Iturgaitz,1,2.05055109005,0.802216105248,-1.48385936259
Juarez,1,1.38663007383,-0.222086028872,-1.43690570353
Lordkipanitse,1,1.54263809334,1.1814682082,-1.39183058279
Manuel,Pruneda,1,-1.45940696244,1.32910283543
Manuel,Pruneda,2,-0.532939133689,0.46709918334
Manuel,Pruneda,3,-0.166072562829,0.0250993169829
Menem,1,0.847292372353,1.23833812508,-0.79257570145
Menem,2,1.93098629841,0.9689503731,-2.0996349395
Menem,3,0.36023367282,0.195363126519,-1.45547955338
Menem,4,1.05726403392,1.11302123723,-2.53500919597
Menem,5,0.682430813001,0.925718163518,-1.17961521793
Menem,6,1.14763691406,0.687195087649,-1.3989309784
Menem,7,0.602335688771,1.38439067875,-1.61311640075
Menem,8,0.75426252862,0.668905627375,-0.546824791916
Menem,9,0.598765279728,-0.148808479114,-0.498917118583
Menem,10,1.12218992154,0.298093917322,-2.94746694525
Menem,11,1.43403358762,0.47126671195,-0.833481696343
Menem,12,1.60278401169,0.0421673750917,-0.580328865793
Menem,13,0.751766626017,0.551201164093,-1.89478401643
Menem,14,2.01094372408,0.9141889583,-2.61341854952
Menem,15,0.713455562466,0.0569956070972,-2.18501984807
Menem,16,1.29970820237,1.68109917706,-1.84623791483
Menem,17,1.95986772661,0.911816567519,-1.72397061966
Menem,18,1.00428341972,1.1456001286,-0.600861902128
Menem,19,1.40606974474,2.02252795776,-2.42436515468
Menem,20,1.91113565216,0.346063994402,-1.08661897294
Menem,21,1.60812803549,0.864306263959,-2.12606349941
Mesa,1,2.04720945014,0.595028239532,-1.18096512211
Mesa,2,0.489928504677,-0.196332930405,-1.68189580337
Moya,1,0.902829793679,1.02165611245,-0.568197905191
Moya,2,1.30010699631,0.934663476201,-1.40849924595
Moya,3,1.32686383102,-0.543958604253,-0.974631302926
Moya,4,0.670888957563,1.44831733067,-1.97683756748
Moya,5,0.75160469127,-0.301219120955,-1.35236783967
Moya,6,0.772739908469,0.41443706282,0.218081821245
Moya,7,0.0314556817151,-0.28599302937,-1.0518864943
Moya,8,1.81761025919,0.317747639766,-1.39551907559
Moya,9,1.01187694093,0.224396602556,-1.81969660565
Moya,10,1.31635692046,1.18314864518,-2.13670715592
Moya,11,1.12800664223,1.19120873894,-1.72134469254
Moya,12,1.05979170704,-0.327545327882,-1.45596250795
Moya,13,1.52694671579,0.0605238884188,-0.822064338625
Moya,14,1.36774529157,0.676365620326,-1.23667808005
Moya,15,1.24828365451,0.0837862972803,-1.72255277961
Moya,16,1.01462258268,-0.892050447235,-1.64435011426
Moya,17,0.989676304383,-0.551289635296,-2.7730278425
Moya,18,1.04985723299,-0.659012589807,-2.34064539517
Moya,19,1.45044258864,0.566261120242,-2.15836619154
Ortega,1,2.67840644814,0.305292462665,-1.37234525756
Ortega,2,1.89040824865,-0.11482945688,-0.403687674778
Ortega,3,1.80135516875,-0.269365337932,-0.944835666572
Paternina,1,0.799296016308,-0.891659218211,-0.161460066624
Queiroz,1,0.926076800324,-0.198353340884,-1.49511119049
Quintanilla,Schmidt,1,-1.21361215159,0.696935652782
Quintanilla,Schmidt,2,0.0905130756862,-0.99329480414
Ruckauf,1,0.923212524972,1.17734659042,-2.20407455864
Ruiz,1,0.911924845367,0.278634565572,-2.95413099681
Ruiz,2,0.582177952524,-0.771875699984,-2.04893660363
Ruiz,3,1.3003654365,-1.35811455864,-0.537824971759
Salinas,1,1.54948177248,0.847836867156,-1.63546703628
Savedra,1,2.91594960933,0.959458923238,-1.72420116774
Vives,1,-0.265931778458,0.717712271423,-2.45992373434
Vives,2,-0.639265286398,-0.12512846876,-1.72485695726
Vives,3,0.0959974192828,0.468577518565,-1.80207245418
Vives,4,0.224709112036,1.34842137563,-2.56217041755
Pope,1,0.957213555175,1.14664512446,-2.31755894158
Reiner,1,0.289540995198,0.241456812322,-1.71721640845
Reiner,2,-0.336363622395,0.853540941092,-2.36674706317
Baugh,1,1.16924530107,-0.685231335212,1.56298694554
Dotson,1,1.3978697891,-1.64532432732,-0.197011038659
Fiorina,1,-0.0910201973784,1.73905715899,-2.35303549294
Fiorina,2,-1.24927096558,0.759174022752,-2.10544830382
Fiorina,3,-1.34949646649,1.6369288185,-2.36507665998
Gullickson,1,0.216548929278,1.28761682286,-0.560142789078
Electra,1,-1.80958817451,0.588706330521,-2.56906236169
Electra,2,-1.93052172167,0.087428084817,-1.92302494845
Electra,3,-2.48096285436,-0.709265251807,-0.662279210341
Electra,4,-2.37778466529,0.683955833991,-1.47267685742
Electra,5,-2.01997847313,0.800909942943,-1.18581618024
Electra,6,-2.56731770111,1.35455400266,-1.3425232919
Burnett,1,-2.11065811369,1.35634030645,-1.35744573434
Burnett,2,-1.89164036295,1.02780826195,-2.75795910886
Carmody,1,0.739234837162,1.58854416387,-3.53447604188
Barco,1,-0.826753006652,0.853986041249,-2.27690682018
Kluft,1,-0.252676769731,2.23012376559,-2.15528438774
Kluft,2,-0.538015793213,0.929667790721,-1.26092675472
Kluft,3,1.08967755416,1.22809448554,-2.04207624759
Moraes,1,0.132728396815,0.994880927447,-1.57526322898
Moraes,2,0.223118170651,1.22182529664,-1.3148663053
Dhavernas,1,-0.944629479567,-0.125372483322,-0.800754208649
Kennedy,1,-0.864342076675,0.61419418378,-1.51070263759
Kennedy,2,-2.56765731734,1.58358620742,-2.02999659384
Kennedy,3,-1.22782879587,1.8432029761,-2.54670585784
Link,1,-1.57539192865,0.484768827535,-2.40760636502
Moseley,Braun,1,-0.414647269564,-1.5034376299
Moseley,Braun,2,-0.374106867414,-0.398803230249
Niedermayer,1,0.120414871672,0.496849370386,-2.05265571447
Williams,1,-0.192649204995,0.245333670615,-2.93875228469
Dawn,Johnson,1,-2.45296061942,2.3705810359
Dawn,Johnson,2,-2.2942655194,1.90800527656
Dawn,Johnson,3,-3.00388400165,1.58620205174
Kuhl,1,-0.650387870364,1.25245505105,-1.10730417952
Moss,1,-1.63628741504,0.769169614587,-2.19909091341
Moss,2,-1.33667625438,0.582581792418,-2.77007730962
Moss,3,-1.6727518585,-0.0577875359349,-2.57593431193
Moss,4,-2.4161040299,0.515649455539,-3.73598969918
Moss,5,-1.71987569847,0.326616070992,-2.70474045271
Weimer,1,0.264302070072,0.242388862726,-1.52681256301
Daly,1,2.82081843485,1.15153109545,-3.484697627
Daly,2,0.920372437118,-0.0109773963431,-0.292670164321
Palmer,1,0.879978452476,1.31580633496,-1.37235758688
Palmer,2,1.65137203599,1.40509724043,-2.60847199453
Palmer,3,1.59320652828,1.54559329055,-1.94822259153
Palmer,4,1.50614028529,0.878010392859,-3.34536905939
Crowder,1,-0.778922243666,1.97749775589,-2.28805690497
Mears,1,1.73577415364,2.04763527048,-3.0294416498
Heise,1,0.0376452304743,1.76182485112,-2.18545653957
Ballenger,1,0.720785406665,0.600397668519,-1.88173037033
Preslar,1,-0.948959771716,-0.647624313772,0.250603269182
Blanchett,1,-0.94216743379,1.987646373,-2.47531908437
Blanchett,2,-1.4671122351,1.30134162885,-1.74129851508
Blanchett,3,-1.23693697041,1.05986907862,-2.73119965852
Blanchett,4,-0.945800792636,1.79248358598,-1.70174599964
Bell,1,-1.16024814979,0.464330273253,-1.54738696008
Deneuve,1,-1.98979332167,0.797272219009,-2.69831229598
Deneuve,2,-2.29846448017,1.65863622943,-3.80696902807
Deneuve,3,-2.0890706288,1.27900970885,-2.57481882883
Deneuve,4,-2.21971827887,1.52165487353,-1.76196852136
Deneuve,5,-1.28789201572,0.691409028459,-1.89597996462
Donkers,1,-0.790798031125,1.46979979758,-1.6560544273
Ndereba,1,0.382144920486,-1.20952675085,0.341152881777
Woodard,1,-0.224528061894,1.5648368364,-2.58021905276
Zeta-Jones,1,-3.1130912313,1.13976750614,-2.16690688876
Zeta-Jones,2,-2.17586299357,0.46906383485,-0.370994275448
Zeta-Jones,3,-2.30049945597,1.16665411149,-2.95885023519
Zeta-Jones,4,-0.97954820401,-2.19054851743,-1.11691441074
Zeta-Jones,5,-3.05496925865,0.791820553173,-2.59852867521
Zeta-Jones,6,-2.46824402557,1.593535398,-2.13875588836
Zeta-Jones,7,-1.56617827596,1.11916903011,-1.16733573932
Zeta-Jones,8,-1.79844390739,1.44060792795,-2.41473023565
Zeta-Jones,9,-1.77441516771,1.21613989535,-1.60564411425
Zeta-Jones,10,-1.47818775634,1.96751964935,-2.1570845928
Zeta-Jones,11,-0.496650743282,0.526725037438,-2.36595127749
Crawford,1,0.274368418088,1.45215284541,-2.47373703558
Chisholm,1,-0.672697226174,0.434806904527,-1.59175904417
Cunningham,1,0.700139316643,1.69142766093,-2.56017509623
Freeman,1,-0.389475187586,-1.57667391913,0.11498142174
Freeman,2,1.51568251954,-0.856769006372,0.0534060832881
Le,May,Doan,-0.626933903114,-0.472967288274
de,France,1,-1.11692485126,1.42884396114
Bolocco,1,-1.42586969699,0.175129060898,-0.419767561993
Bolocco,2,-2.28399272815,0.843016198745,-1.64262192414
Bolocco,3,-0.423142419638,0.0906340496162,-0.825077399348
Chang,1,-1.98948322976,-0.619052462646,-2.58026640852
Cheung,1,-0.926259587008,-0.77174867213,-2.63178957137
Benson,1,0.903660689679,-0.25086275829,-2.30409624577
Cruz,1,-0.504521172949,-1.49439329171,0.605773538277
Dion,1,-2.32314660682,0.23105101262,-2.48293990717
Dion,2,-1.72044568672,1.39816216271,-1.82308943368
Dion,3,-1.77177829883,0.506015110643,-2.48416748552
Dion,4,-1.91092298674,2.00046860203,-3.88885643566
Dion,5,-1.81914466103,1.29826153705,-2.45505207626
Dion,6,-1.92824591815,1.03543240376,-1.81714634042
Dion,7,-1.75773578407,1.90669183741,-1.89834556593
Dion,8,-1.27070036547,0.569843005214,-1.4113707327
Amorim,1,0.430090039991,0.779489168839,-2.82885370985
Amorim,2,1.39283689085,-0.213143258813,-0.751215306763
Lafer,1,1.33310237386,1.09397135535,-2.24580972824
Cicek,1,2.08963196176,0.175330765939,-1.86506371668
Gaviria,1,2.18254208779,-0.374271627545,-1.3844054248
Gaviria,2,1.5718121199,0.564457865775,-1.90006876952
Gaviria,3,0.929033424315,0.240433983506,-3.22619615063
Gaviria,4,2.10990815934,-0.280601751566,-2.12576469143
Gaviria,5,1.75103555459,0.110845936026,-2.277460594
Gaviria,6,1.34621286723,-0.0853287374035,-1.96258446795
Gaviria,7,1.77866854376,-0.0368661252776,-2.31031202717
Gaviria,8,1.13744688585,0.943498196324,-1.71258949299
Maia,1,0.411673093142,-0.338058833094,-0.887756578097
Gurinder,1,-1.98231686862,-1.11368863845,-1.61391789785
Khelil,1,1.46040620576,1.21084379674,-1.70522036633
Khelil,2,0.380387463343,0.315908691149,-1.14903006099
Mock,1,0.483586210883,2.6784166234,-2.61392286832
Choi,1,1.37054542794,-1.48723636349,-1.6245025063
Rubin,1,0.506590681408,-1.40172306487,-0.639777397127
Rubin,2,-0.64120605787,-1.64391642065,0.730602219526
Rubin,3,-0.422164650616,-1.16176514795,-0.215423914605
Rubin,4,-0.149229167693,-1.39187742922,0.586615610083
Rubin,5,0.0114513362074,-0.885949802616,0.770278709222
Kumaratunga,1,0.188990083502,0.197285365066,-1.06851079077
Gailey,1,0.636053636126,0.848759806428,-2.34527613379
Gailey,2,0.653259623448,0.432312112867,-1.01249504918
Gailey,3,0.430771980479,1.48471408958,-1.4581142071
Dae-whan,1,1.60987300228,-0.579714101145,-2.39762870235
Dae-whan,2,1.44194619044,-0.782603842784,-2.51176868722
Jae,On,1,-0.0897134422219,0.219116614448
Saio-yue,1,-0.0252979142599,-1.46778725303,-1.99378632793
Sang,1,0.287310339054,-1.24724847063,-2.25736484461
Tso,1,1.46585654423,-0.347359738265,-2.64965261024
Ho,Park,1,-0.233696021588,-0.274477111859
Jawan,Mallard,1,-1.29343644533,0.598460520359
Moye,1,-0.610958625541,-1.17405690694,-3.18788952437
Barshefsky,1,-0.496518149201,2.14132223874,-2.16591417132
Bell,1,1.35125367829,1.31854312371,-1.69524353965
Bronson,1,0.778597603075,1.31799786104,-2.07471725704
Bronson,2,0.293513071018,-0.588094651609,-1.13562745313
Bronson,3,2.14650930683,0.638339466698,-2.35352389509
Chandler,IV,1,-1.17396643149,0.596287544461
Cope,1,1.92835777231,2.02560720397,-2.45253109771
Grassley,1,0.68952884334,0.649481569602,-0.722201899913
Grassley,2,0.938127988219,0.55904118952,-1.11831509575
Holzner,1,0.819726808743,1.08472140635,-1.9689175842
Ingram,1,1.57243672621,1.11591594454,-2.18300367246
Kartman,1,0.0325496983961,-0.364216401316,-0.440663515654
Kartman,2,0.539764158257,0.934204846021,-1.61228555241
Lebois,1,1.18092900995,0.322488096138,-2.30724759211
Mathews,1,1.03622858643,0.880087483874,-3.29880818112
Moose,1,0.676236488105,-0.748394282546,1.09515954281
Moose,2,-0.191958358316,-1.10139598786,0.372156977858
Moose,3,0.392097047923,-1.02938852389,0.802626668777
Moose,4,1.0728577545,-1.35355193864,0.00198511939248
Moose,5,0.607966930427,-0.845345384718,-0.747881396408
Moose,6,0.854320506216,-0.54047064047,-0.319548772969
Moose,7,0.611625169206,-1.26909851978,0.640386972028
Moose,8,0.773455258062,-0.820701728001,-0.362059729221
Moose,9,0.499448937918,-0.504496358235,-0.342637876574
Moose,10,0.0081560381372,-0.925077756737,-0.188678625723
Moose,11,0.908437939187,0.0515716746814,-1.47736582394
Moose,12,-0.361537807375,-1.3684968577,-0.281347248095
Moose,13,0.251292167586,-0.982651329739,0.395671705235
Pickering,1,0.791418197376,1.00577214671,-1.93800911787
Pouty,1,1.4190724249,0.475016276864,-2.2405173245
Richardson,1,0.910270841306,1.0499288264,-0.638000084969
Rogers,1,1.08372442616,-0.460629550506,1.40707808161
Schumer,1,1.12016342183,1.02967059022,-1.60346858438
Schumer,2,1.06790384911,0.0425029385459,-1.22704274932
Tannok,1,1.59867873976,1.18370063541,-2.06914036695
Taylor,1,1.55115321576,-1.28083239063,-0.121834487816
Taylor,2,1.48354206608,-1.96221172206,0.339496978603
Taylor,3,1.59616281502,-1.33358381453,0.53216237417
Taylor,4,-0.136233939379,0.136194250289,-0.84053258872
Taylor,5,-0.448907978024,-0.43214741986,-0.693296638214
Taylor,6,1.40579609023,-1.49739809899,0.09729099752
Taylor,7,1.15040885221,-1.86000596383,0.685468443258
Taylor,8,1.31673910628,-1.59013172893,0.520245603135
Taylor,9,0.520873202974,-0.803679034983,-0.845153312439
Armey,1,1.57107201407,1.62986734474,-2.39384121515
Coles,1,0.739487343099,1.06629307685,-0.913791491713
Deane,1,0.783949474701,0.525054059456,-2.82058793641
Garner,1,1.52567276515,-1.87162477852,1.15978083419
Hunnam,1,0.818389237299,0.51401679482,-0.850257362883
Sheen,1,1.63841745341,0.856848000995,-2.30471184152
Williams,1,1.74738595827,0.043728436278,-0.761509060751
Zaa,1,-0.160788394685,0.236900764978,-2.23693490998
Zaa,2,-0.485776631935,-0.783604984334,-1.14770869778
Theron,1,-0.425604663373,-0.128197403276,-0.612718564436
Casiraghi,1,-0.613114433061,0.483937542306,-1.91370829674
Chambers,1,0.255629532958,-1.90098313781,1.65324034677
Church,1,-1.34989821317,0.398983776594,-2.91362354093
Rampling,1,-0.676503057578,0.478924921438,-0.786350590536
Rampling,2,-1.86154824294,0.613545426878,-2.39443044331
Heston,1,1.13796354299,1.08496378971,-0.951441305635
Heston,2,1.09691319031,1.47701212483,-1.47378419787
Heston,3,0.688537546139,1.0825910623,-1.27088337021
Heston,4,0.905387390726,1.01772118741,-2.01033193488
Heston,5,1.10466946988,1.66221980971,-1.07817626689
